,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
866,GO_Biological_Process_2023,Actin Filament Depolymerization (GO:0030042),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,VIL1;GSN
867,GO_Biological_Process_2023,Arginine Metabolic Process (GO:0006525),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,DDAH2;ART4
868,GO_Biological_Process_2023,Atrial Septum Morphogenesis (GO:0060413),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,TGFB2;SOX4
869,GO_Biological_Process_2023,Branched-Chain Amino Acid Transport (GO:0015803),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,SLC7A6;SLC43A2
870,GO_Biological_Process_2023,Cardiac Muscle Cell Membrane Repolarization (GO:0099622),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,KCNQ1;ATP1B1
871,GO_Biological_Process_2023,Cellular Response To UV-A (GO:0071492),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,MMP2;TIMP1
872,GO_Biological_Process_2023,Cellular Response To Cholesterol (GO:0071397),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,GRAMD1B;SMO
873,GO_Biological_Process_2023,Cellular Response To Forskolin (GO:1904322),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,ADCY2;CFTR
874,GO_Biological_Process_2023,Diol Metabolic Process (GO:0034311),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,SPHK1;SGPP2
875,GO_Biological_Process_2023,Epithelial Cell Apoptotic Process (GO:1904019),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,GSN;COL4A3
876,GO_Biological_Process_2023,Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,EZR;SYNE4
877,GO_Biological_Process_2023,Hematopoietic Stem Cell Proliferation (GO:0071425),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,CD34;RUNX1
878,GO_Biological_Process_2023,Inositol Phosphate Biosynthetic Process (GO:0032958),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,ITPKB;IP6K2
879,GO_Biological_Process_2023,Metanephric Mesenchyme Development (GO:0072075),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,WT1;TCF21
880,GO_Biological_Process_2023,Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,MAGI2;FSTL3
881,GO_Biological_Process_2023,Negative Regulation Of Adenylate Cyclase Activity (GO:0007194),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,PALM;CCR2
882,GO_Biological_Process_2023,Negative Regulation Of Glycolytic Process (GO:0045820),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,NUPR1;CBFA2T3
883,GO_Biological_Process_2023,Negative Regulation Of Hemostasis (GO:1900047),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,THBD;SERPINE2
884,GO_Biological_Process_2023,Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,SERPINE2;CD9
885,GO_Biological_Process_2023,Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,NUPR1;SLC25A4
886,GO_Biological_Process_2023,Negative Regulation Of Response To Cytokine Stimulus (GO:0060761),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,MAPK7;KLF4
887,GO_Biological_Process_2023,Peptidyl-Proline Hydroxylation (GO:0019511),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,P3H2;P4HTM
888,GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,NCF1;HBEGF
889,GO_Biological_Process_2023,Positive Regulation Of Integrin Activation (GO:0033625),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,FERMT1;SRC
890,GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,THBS1;CD200
891,GO_Biological_Process_2023,Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,TREM2;LRRC55
892,GO_Biological_Process_2023,Protein Oxidation (GO:0018158),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,LOX;LOXL1
893,GO_Biological_Process_2023,Regulation Of Axon Regeneration (GO:0048679),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,PTPRS;PTN
894,GO_Biological_Process_2023,Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,SESTD1;CACNA2D1
895,GO_Biological_Process_2023,Regulation Of Coagulation (GO:0050818),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,PROCR;F2RL1
896,GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,GSN;PLAUR
897,GO_Biological_Process_2023,Regulation Of Mitochondrial Depolarization (GO:0051900),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,SRC;BCL2
898,GO_Biological_Process_2023,Regulation Of Respiratory Burst (GO:0060263),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,NOXA1;JCHAIN
899,GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,PTPRS;RAB7B
900,GO_Biological_Process_2023,Response To Forskolin (GO:1904321),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,ADCY2;CFTR
901,GO_Biological_Process_2023,Response To Prostaglandin E (GO:0034695),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,PTGER4;CCL19
902,GO_Biological_Process_2023,Urogenital System Development (GO:0001655),2/10,0.082245191448361,0.2922755474615621,0,0,4.891460905349795,12.219115644618848,ANXA1;SOX9
903,GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),5/48,0.0829357034758653,0.2940780911094497,0,0,2.2779417764657883,5.67136801474849,CX3CR1;NCF1;CLEC5A;LSP1;CCR2
904,GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),5/48,0.0829357034758653,0.2940780911094497,0,0,2.2779417764657883,5.67136801474849,SMO;PLAUR;HES1;NGF;MDFI
905,GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),9/109,0.0843101434498602,0.2986216891066241,0,0,1.765119170984456,4.365586453725661,ITPKB;EGR1;CDH1;ALOX5AP;PDGFB;DPEP1;SYT7;SLC25A24;MAPK13
906,GO_Biological_Process_2023,Protein Polymerization (GO:0051258),6/63,0.0855016600133679,0.3025080782611883,0,0,2.0627446715963464,5.07274189488328,VIL1;PSTPIP1;TPPP3;GSN;TRPV4;FAM107A
907,GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),13/175,0.0860676598160556,0.304175242675906,0,0,1.5752110070528385,3.863396461696204,SLC44A2;CARD9;RHOC;TNF;CX3CL1;GJA1;GPRC5B;TSPAN6;UBD;F2RL1;S100A4;LTB;CCL19
908,GO_Biological_Process_2023,Peptidyl-Lysine Modification (GO:0018205),8/94,0.0874294452412587,0.3086480635634754,0,0,1.8238721170975971,4.444636186592089,EGR2;LOX;PLOD2;P3H4;P3H3;LOXL1;STX1A;TRPM4
909,GO_Biological_Process_2023,Macrophage Activation (GO:0042116),4/35,0.0887657768039133,0.310541983001748,0,0,2.526770867974726,6.119217708319697,CD93;TREM2;TNF;CX3CL1
910,GO_Biological_Process_2023,Neutral Amino Acid Transport (GO:0015804),4/35,0.0887657768039133,0.310541983001748,0,0,2.526770867974726,6.119217708319697,SLC7A6;SLC43A2;SLC1A5;SLC7A11
911,GO_Biological_Process_2023,Positive Regulation Of Cell Development (GO:0010720),4/35,0.0887657768039133,0.310541983001748,0,0,2.526770867974726,6.119217708319697,CX3CR1;NIBAN2;RGS14;RASSF10
912,GO_Biological_Process_2023,Regulation Of Sodium Ion Transport (GO:0002028),4/35,0.0887657768039133,0.310541983001748,0,0,2.526770867974726,6.119217708319697,PER1;WNK4;FGF12;SCN1B
913,GO_Biological_Process_2023,Positive Regulation Of Nervous System Development (GO:0051962),5/49,0.0888539442694748,0.310541983001748,0,0,2.2260531006661037,5.388743271104712,CX3CR1;NLGN2;RGS14;RASSF10;CLSTN1
914,GO_Biological_Process_2023,Proton Transmembrane Transport (GO:1902600),5/49,0.0888539442694748,0.310541983001748,0,0,2.2260531006661037,5.388743271104712,HVCN1;ATP1A3;SLC4A11;ATP1A2;ATP1B1
915,GO_Biological_Process_2023,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),3/22,0.0891271942488656,0.310541983001748,0,0,3.0907366252913437,7.472445444376823,PAK1;FCER1G;SRC
916,GO_Biological_Process_2023,Blood Vessel Endothelial Cell Migration (GO:0043534),3/22,0.0891271942488656,0.310541983001748,0,0,3.0907366252913437,7.472445444376823,EFNB2;EMP2;SLIT2
917,GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),3/22,0.0891271942488656,0.310541983001748,0,0,3.0907366252913437,7.472445444376823,MAPK7;BCL2;TNF
918,GO_Biological_Process_2023,Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099),3/22,0.0891271942488656,0.310541983001748,0,0,3.0907366252913437,7.472445444376823,MAPK7;BCL2;TNF
919,GO_Biological_Process_2023,"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",3/22,0.0891271942488656,0.310541983001748,0,0,3.0907366252913437,7.472445444376823,CACNG7;NLGN2;CCR2
920,GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),3/22,0.0891271942488656,0.310541983001748,0,0,3.0907366252913437,7.472445444376823,CADM4;NIBAN2;GRB10
921,GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),7/79,0.089774473066244,0.3121194843657391,0,0,1.905635987590486,4.593449048183135,LGALS3;CARMIL1;SRC;SPRY2;TNF;CRYAB;BMP6
922,GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),7/79,0.089774473066244,0.3121194843657391,0,0,1.905635987590486,4.593449048183135,GPRC5B;LTK;NTF3;DTX1;HES1;NGF;NBL1
923,GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),8/95,0.0916274801744551,0.3182170821210243,0,0,1.8028128792746485,4.30876613981762,CDKN1C;SCUBE3;TGFB2;TGFB3;SULF1;INHA;THBS1;BMP6
924,GO_Biological_Process_2023,Calcium Ion Transmembrane Transport (GO:0070588),7/80,0.0944856126291303,0.3254971046904562,0,0,1.8794322222379625,4.4341589199141875,CACNB3;CACNA2D1;TRPV4;CACNA1C;GAS6;MCOLN2;TRPM4
925,GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),7/80,0.0944856126291303,0.3254971046904562,0,0,1.8794322222379625,4.4341589199141875,CLIP3;LGALS3;RAMP3;ITGA3;TREM2;TNF;NKD2
926,GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),5/50,0.0949852581142732,0.3254971046904562,0,0,2.176470588235294,5.123484844423165,EFNB2;PTPRS;TRPV4;DPYSL3;SPRY2
927,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),6/65,0.0960155471574779,0.3254971046904562,0,0,1.9926110099453704,4.6691760870224925,SMOC2;TGFB2;SPHK1;PDGFB;NUPR1;CDC25B
928,GO_Biological_Process_2023,Positive Regulation Of Phospholipase C Activity (GO:0010863),4/36,0.0962107962972169,0.3254971046904562,0,0,2.447680412371134,5.7305429146300115,PDGFRB;PDGFRA;P2RY6;S1PR4
929,GO_Biological_Process_2023,Regulation Of Trans-Synaptic Signaling (GO:0099177),4/36,0.0962107962972169,0.3254971046904562,0,0,2.447680412371134,5.7305429146300115,CX3CR1;NLGN2;FABP5;CACNA1B
930,GO_Biological_Process_2023,Cellular Response To UV-B (GO:0071493),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,MFAP4;CRIP1
931,GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,B4GALT6;GPM6B
932,GO_Biological_Process_2023,Epithelial Cell-Cell Adhesion (GO:0090136),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,KIFC3;THBS4
933,GO_Biological_Process_2023,Intestinal Absorption (GO:0050892),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,KCNQ1;SLC5A1
934,GO_Biological_Process_2023,Leukotriene D4 Metabolic Process (GO:1901748),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,GGT7;DPEP2
935,GO_Biological_Process_2023,Negative Regulation Of Amyloid Fibril Formation (GO:1905907),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,TREM2;CRYAB
936,GO_Biological_Process_2023,Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,FHL2;HOMER3
937,GO_Biological_Process_2023,Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,FHL2;HOMER3
938,GO_Biological_Process_2023,Negative Regulation Of Cyclase Activity (GO:0031280),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,PALM;CCR2
939,GO_Biological_Process_2023,Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,CCL19;GAS6
940,GO_Biological_Process_2023,Negative Regulation Of Potassium Ion Transmembrane Transport (GO:1901380),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,KCNE3;CAV1
941,GO_Biological_Process_2023,Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,KCNE3;CAV1
942,GO_Biological_Process_2023,Phagosome-Lysosome Fusion (GO:0090385),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,RAB7B;SYT7
943,GO_Biological_Process_2023,Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,SMO;SOX9
944,GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Proliferation (GO:0010838),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,CDH3;MDK
945,GO_Biological_Process_2023,Positive Regulation Of Myelination (GO:0031643),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,EGR2;ITGAX
946,GO_Biological_Process_2023,Positive Regulation Of Platelet Aggregation (GO:1901731),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,MMRN1;PDPN
947,GO_Biological_Process_2023,Positive Regulation Of Protein Maturation (GO:1903319),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,SOX4;NKD2
948,GO_Biological_Process_2023,Positive Regulation Of Vascular Permeability (GO:0043117),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,TRPV4;BMP6
949,GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,RUNX3;RUNX1
950,GO_Biological_Process_2023,Regulation Of T Cell Mediated Immunity (GO:0002709),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,CCR2;TRPM4
951,GO_Biological_Process_2023,Regulation Of Cell Activation (GO:0050865),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,FCER1G;TREM2
952,GO_Biological_Process_2023,Regulation Of Endocytic Recycling (GO:2001135),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,EHD2;ARHGAP8
953,GO_Biological_Process_2023,Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,LCK;MDK
954,GO_Biological_Process_2023,Regulation Of Mesenchymal Cell Proliferation (GO:0010464),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,TBX1;SOX9
955,GO_Biological_Process_2023,Regulation Of Phospholipase C Activity (GO:1900274),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,PDGFRB;PDGFRA
956,GO_Biological_Process_2023,Regulation Of Response To Oxidative Stress (GO:1902882),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,HEBP2;GGT7
957,GO_Biological_Process_2023,Response To Nitric Oxide (GO:0071731),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,DPEP1;CCL19
958,GO_Biological_Process_2023,Retinoic Acid Receptor Signaling Pathway (GO:0048384),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,TBX1;RARG
959,GO_Biological_Process_2023,Sphingoid Metabolic Process (GO:0046519),2/11,0.0973752634786032,0.3254971046904562,0,0,4.347736625514403,10.126674536537797,SPHK1;SGPP2
960,GO_Biological_Process_2023,Axon Extension (GO:0048675),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,SEMA5A;SEMA3F;SLIT2
961,GO_Biological_Process_2023,Cell-Cell Signaling By Wnt (GO:0198738),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,NXN;CPE;CELSR2
962,GO_Biological_Process_2023,Endocardial Cushion Development (GO:0003197),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,TGFB2;SOX9;TBX2
963,GO_Biological_Process_2023,Endocrine System Development (GO:0035270),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,TBX1;MDK;WT1
964,GO_Biological_Process_2023,Lymphocyte Activation Involved In Immune Response (GO:0002285),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,MDK;GPR183;F2RL1
965,GO_Biological_Process_2023,Negative Regulation Of Neuron Differentiation (GO:0045665),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,DTX1;HES1;SOX9
966,GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,GSN;ECSCR;THBS1
967,GO_Biological_Process_2023,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,TGFB2;NUPR1;TNF
968,GO_Biological_Process_2023,Positive Regulation Of Neutrophil Migration (GO:1902624),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,MDK;CCL19;THBS4
969,GO_Biological_Process_2023,Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844),3/23,0.0989529571538509,0.3273608654708327,0,0,2.936045314109166,6.791397896477646,ITGA3;LTBP4;DKK3
970,GO_Biological_Process_2023,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),7/81,0.0993314954103243,0.3282747361191872,0,0,1.8539366667598312,4.281282195562543,PKHD1;TMSB4X;CYP1B1;FOXJ1;KLF4;CD200;HAVCR2
971,GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),5/51,0.1013260274368974,0.3345218333796337,0,0,2.1290438372145197,4.874258438133459,CARMIL1;MDK;PDPN;TACSTD2;FBLN1
972,GO_Biological_Process_2023,Regulation Of Endocytosis (GO:0030100),6/66,0.1015195609930841,0.3348163116411171,0,0,1.959297520661157,4.481900484509211,CLIP3;LGALS3;SRC;SPHK1;CCL19;SYT7
973,GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),10/130,0.1025247280798168,0.3377842427188217,0,0,1.6343360995850622,3.7224476763861274,TGFB2;COL1A2;TGFB3;SRC;MAGI2;LTBP2;FOS;INHA;BMP6;RGMA
974,GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),4/37,0.1039380171126879,0.3417388288059585,0,0,2.3733833177132144,5.373246193769384,SLIT2;THBS1;TNF;ADAMTS9
975,GO_Biological_Process_2023,Ventricular Septum Development (GO:0003281),4/37,0.1039380171126879,0.3417388288059585,0,0,2.3733833177132144,5.373246193769384,TGFB2;HES1;SLIT2;SOX4
976,GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),7/82,0.104310977931607,0.3426140513638966,0,0,1.829120992761117,4.134506075231303,CYBA;CCL19;CD14;AGER;THBS1;CCR2;HAVCR2
977,GO_Biological_Process_2023,MAPK Cascade (GO:0000165),8/98,0.1049031050243143,0.3438550194310772,0,0,1.7424430641821946,3.928718026839241,PTGER4;DUSP5;PAK1;NRTN;SOX9;PTPN7;TNF;MAPK13
978,GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),8/98,0.1049031050243143,0.3438550194310772,0,0,1.7424430641821946,3.928718026839241,LGALS3;FERMT1;TPPP3;SRC;FSCN1;CAPG;RHOC;TNF
979,GO_Biological_Process_2023,Regulation Of Neurogenesis (GO:0050767),6/67,0.1071855398385057,0.3509779564711888,0,0,1.9270762769272456,4.3035350423731735,CX3CR1;RGS14;RASSF10;HES1;TNF;CX3CL1
980,GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),5/52,0.1078722292789952,0.3521485083990799,0,0,2.0836352458116507,4.639855247857683,COL1A2;RHOJ;PDPN;RHOV;CTNNAL1
981,GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),5/52,0.1078722292789952,0.3521485083990799,0,0,2.0836352458116507,4.639855247857683,CX3CR1;SLAMF8;HES1;PTN;CX3CL1
982,GO_Biological_Process_2023,Regulation Of Proteolysis (GO:0030162),5/52,0.1078722292789952,0.3521485083990799,0,0,2.0836352458116507,4.639855247857683,CYFIP2;SERPINE2;CAV1;PLAUR;PLAT
983,GO_Biological_Process_2023,ERK1 And ERK2 Cascade (GO:0070371),3/24,0.1091914336291073,0.354292528327407,0,0,2.796086508753862,6.192360439212156,PTGER4;DUSP5;SOX9
984,GO_Biological_Process_2023,Ear Morphogenesis (GO:0042471),3/24,0.1091914336291073,0.354292528327407,0,0,2.796086508753862,6.192360439212156,TBX1;HOXA1;SOBP
985,GO_Biological_Process_2023,Gliogenesis (GO:0042063),3/24,0.1091914336291073,0.354292528327407,0,0,2.796086508753862,6.192360439212156,TGFB2;ANXA1;CD9
986,GO_Biological_Process_2023,Lipid Translocation (GO:0034204),3/24,0.1091914336291073,0.354292528327407,0,0,2.796086508753862,6.192360439212156,ATP8B2;ATP10A;ATP11A
987,GO_Biological_Process_2023,Mononuclear Cell Differentiation (GO:1903131),3/24,0.1091914336291073,0.354292528327407,0,0,2.796086508753862,6.192360439212156,PDE1B;TREM2;GAS6
988,GO_Biological_Process_2023,Regulation Of Neuroblast Proliferation (GO:1902692),3/24,0.1091914336291073,0.354292528327407,0,0,2.796086508753862,6.192360439212156,CX3CR1;PTN;CX3CL1
989,GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),8/99,0.109553127211982,0.3551070557810611,0,0,1.723204331899984,3.810600433338951,SLC27A1;RAB31;PKM;TBC1D4;CAV2;GRB10;MYO5A;IGF1R
990,GO_Biological_Process_2023,Import Into Cell (GO:0098657),4/38,0.1119384583349123,0.3575667633460168,0,0,2.303456640388114,5.044123259067387,SLC27A1;IL10RA;TREM2;SLC7A1
991,GO_Biological_Process_2023,Membrane Assembly (GO:0071709),4/38,0.1119384583349123,0.3575667633460168,0,0,2.303456640388114,5.044123259067387,NLGN2;RFTN1;CHMP4C;EMP2
992,GO_Biological_Process_2023,Positive Regulation Of Axonogenesis (GO:0050772),4/38,0.1119384583349123,0.3575667633460168,0,0,2.303456640388114,5.044123259067387,SEMA4D;SLIT2;NGF;PLXNA3
993,GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),4/38,0.1119384583349123,0.3575667633460168,0,0,2.303456640388114,5.044123259067387,P2RY6;TMSB4X;LRRC55;CTSS
994,GO_Biological_Process_2023,Response To cAMP (GO:0051591),4/38,0.1119384583349123,0.3575667633460168,0,0,2.303456640388114,5.044123259067387,WT1;KCNQ1;EZR;CFTR
995,GO_Biological_Process_2023,Astrocyte Activation (GO:0048143),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,TREM2;TNF
996,GO_Biological_Process_2023,Cellular Response To Leucine Starvation (GO:1990253),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,RRAGB;RRAGD
997,GO_Biological_Process_2023,Dendrite Self-Avoidance (GO:0070593),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,EMB;IGSF9
998,GO_Biological_Process_2023,Endochondral Bone Morphogenesis (GO:0060350),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,TRPV4;TMEM119
999,GO_Biological_Process_2023,Lipid Droplet Formation (GO:0140042),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,LDAF1;SMIM22
1000,GO_Biological_Process_2023,Mesoderm Morphogenesis (GO:0048332),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,EOMES;SNAI1
1001,GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,MUC1;BCL2
1002,GO_Biological_Process_2023,Negative Regulation Of Locomotion (GO:0040013),2/12,0.1132090469179037,0.3575667633460168,0,0,3.9127572016460905,8.524016675565683,TACSTD2;FBLN1
